reaction_energy,activation_energy,surface,ab,a,b,reference,url,dataset 
-0.164750000002,,Pd3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-26.20385,,Pd3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.90525,,Al3Au(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.913850000001,,Al3Au(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.304749999999,,Ir3Mo(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.0438500000006,,Ir3Mo(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.275250000001,,Au3In(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.696150000003,,Au3In(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.66475,,Ir3Ru(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.49615,,Ir3Ru(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.435250000001,,Ta3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.92385,,Ta3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.804750000001,,Co3Ir(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.0638499999993,,Co3Ir(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.89525,,La3Sn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.13385,,La3Sn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.00474999999801,,Pt3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.363850000002,,Pt3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.415249999997,,Nb3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.88385,,Nb3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.38475,,Al3Ru(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.14385,,Al3Ru(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
1.81525,,La3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.06385,,La3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.224749999999,,Bi3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.21385,,Bi3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.58475,,Ag3Pt(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.80615,,Ag3Pt(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.455249999997,,V3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.90385,,V3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.885249999998,,Y3Ga(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.64385,,Y3Ga(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.745249999995,,Hf3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.11385,,Hf3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.155249999998,,Nb3Sb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.85385,,Nb3Sb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.46525,,Zn3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.34385,,Zn3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.51525,,Al3Pd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.75385,,Al3Pd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.124750000001,,Ru3V(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.473850000001,,Ru3V(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.875249999999,,Hf3Zn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.29385,,Hf3Zn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.765249999999,,Sc3Sb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.67385,,Sc3Sb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.695249999999,,Ti3Au(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.49385,,Ti3Au(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.844750000002,,Pd3Ag(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
1.00615,,Pd3Ag(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.385250000001,,Cd3La(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.60385,,Cd3La(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0752499999965,,Ge3Y(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.883850000003,,Ge3Y(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.914750000002,,Pd3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.133850000001,,Pd3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.595250000001,,Zr3As(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.34385,,Zr3As(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.275250000001,,Nb3As(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.03385,,Nb3As(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
2.38525,,Sc3As(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.66385,,Sc3As(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.0647500000011,,Al3Hf(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.66385,,Al3Hf(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.804750000001,,Pt3In(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.796149999998,,Pt3In(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.91525,,La3Bi(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.20385,,La3Bi(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.66525,,V3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.74385,,V3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.734749999998,,Ir3Re(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.563850000001,,Ir3Re(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.225250000002,,Pt3V(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.67385,,Pt3V(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.445250000003,,Nb3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.76385,,Nb3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0752500000001,,Al3Rh(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.64385,,Al3Rh(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.355249999999,,Pd3Ti(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.943849999997,,Pd3Ti(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0452500000013,,Tl3La(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.23385,,Tl3La(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.955249999997,,La3Sb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.19385,,La3Sb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.155250000002,,Pt3Nb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.06385,,Pt3Nb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.714750000001,,Co3Pt(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.10385,,Co3Pt(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0352499999992,,Ir3Ta(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.803850000001,,Ir3Ta(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.705249999997,,Zr3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.16385,,Zr3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.36475,,Al3Ir(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.67385,,Al3Ir(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.954750000002,,Ni3Zn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.156149999998,,Ni3Zn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.164750000002,,Ag3Ga(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.23615,,Ag3Ga(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.664750000002,,Ir3Fe(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.46615,,Ir3Fe(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.75525,,Ti3Ga(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.30385,,Ti3Ga(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.664750000002,,Ni3As(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.206149999998,,Ni3As(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.285250000003,,V3As(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.00385,,V3As(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
2.30525,,Sc3Hg(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.69385,,Sc3Hg(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.324750000001,,Cd3Ag(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.366149999997,,Cd3Ag(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.724750000003,,Pd3Fe(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.196149999999,,Pd3Fe(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.274750000002,,Ag3Cd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.536149999999,,Ag3Cd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.33475,,Ir3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.373850000001,,Ir3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.374750000001,,Ru3Zr(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.75385,,Ru3Zr(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.94475,,Zn3Ru(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.246150000002,,Zn3Ru(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.595250000001,,Al3Pt(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.81385,,Al3Pt(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.794750000003,,Rh3Sb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.23615,,Rh3Sb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.714750000001,,Ni3Co(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.14615,,Ni3Co(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0452500000013,,Pd3Nb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.33385,,Pd3Nb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.675249999999,,Zr3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.17385,,Zr3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.445249999999,,Ta3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.68385,,Ta3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.974749999999,,Rh3Sn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.55615,,Rh3Sn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.00475,,Rh3In(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.546149999998,,Rh3In(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.705250000001,,Sc3Cd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.74385,,Sc3Cd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.564749999999,,Cu3Pt(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.32615,,Cu3Pt(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.404750000003,,Zn3Cu(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.286149999999,,Zn3Cu(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.49475,,Co3W(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.67385,,Co3W(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.324750000001,,Ru3Hf(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.873850000001,,Ru3Hf(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.66475,,Rh3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.00384999999977,,Rh3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
2.41525,,La3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.09385,,La3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.705249999997,,Sc3Bi(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.65385,,Sc3Bi(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.285249999999,,Cd3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.50385,,Cd3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.205250000001,,Ir3W(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.713850000001,,Ir3W(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
3.45525,,Y3Cd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.69385,,Y3Cd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.874750000001,,Pd3Cd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.91615,,Pd3Cd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.534749999999,,Rh3Y(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.69385,,Rh3Y(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.67475,,Al3Co(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.66385,,Al3Co(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.42475,,Al3Nb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.49385,,Al3Nb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.694749999997,,Zn3Rh(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0261500000009,,Zn3Rh(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.04475,,Pd3Pb(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.686150000001,,Pd3Pb(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.85475,,Co3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0661499999999,,Co3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.585249999998,,Ti3Sn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.20385,,Ti3Sn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.345250000001,,Ga3Y(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.753849999998,,Ga3Y(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.51475,,Au3Pd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
1.30615,,Au3Pd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.224749999999,,Rh3Ti(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.753850000002,,Rh3Ti(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.875250000001,,Y3Al(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.61385,,Y3Al(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.80525,,Hf3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.12385,,Hf3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.164749999998,,Ru3Ta(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.74385,,Ru3Ta(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.35475,,Fe3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.323850000001,,Fe3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.865250000001,,Y3Sn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.58385,,Y3Sn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.665249999999,,Al3Cu(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.833850000001,,Al3Cu(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.824750000001,,Cd3Rh(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.306150000003,,Cd3Rh(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.664749999994,,Ga3Ti(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.303850000001,,Ga3Ti(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.0547500000009,,Pb3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.33385,,Pb3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.345250000001,,Nb3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.89385,,Nb3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.894749999997,,Ni3Ge(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0761500000002,,Ni3Ge(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.524750000002,,Cu3Zn(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.266149999999,,Cu3Zn(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.59525,,Al3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.08385,,Al3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.28475,,Ag3In(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.50615,,Ag3In(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.66475,,Fe3Si(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.27385,,Fe3Si(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.245249999998,,Au3Ti(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.45385,,Au3Ti(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.0152499999988,,Sn3La(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.09385,,Sn3La(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.385250000001,,Zn3Zr(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-1.76385,,Zn3Zr(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.414750000002,,Rh3Sc(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-0.633849999999,,Rh3Sc(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
0.725249999998,,La3Cd(111),CHO*,CO*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
-2.02385,,La3Cd(111),H2O,OH*,hfH2,In Preparation,inprep,"SUNCAT alloys, DACAPO/RPBE"
